,C2ch1Watt,C2ch2Watt,C2ch3Watt,C2totalPositiveWattHour,C2temp1,C2temp2,C2temp3,C2temp4,C2e.flowRate,C2e.flowSpeed,C2e.totalFlowRate,C2c.flowRate,C2c.flowSpeed,C2c.totalFlowRate
2017-05-02 12:00:00,354.3333333333333,0.0,384.03333333333336,24900.0,16.249059051829732,24.42672780327431,27.63677042029645,27.573573335662143,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-02 13:00:00,348.28333333333336,0.0,376.96666666666664,25700.0,16.397705306854657,24.592463681653864,28.164419330618134,28.07362937306205,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-02 14:00:00,351.4,0.0,381.5833333333333,26400.0,16.368153969702664,24.727936398890687,28.625667105453196,28.504257969397283,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-02 15:00:00,354.0833333333333,0.0,384.96666666666664,27100.0,16.41604109632093,24.806620870729976,28.85370970898902,28.68120881597293,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-02 16:00:00,351.8,0.0,381.35,27900.0,16.43669163077895,24.848633394870618,28.88895732385486,28.77377896567632,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-02 17:00:00,348.54237288135596,0.0,374.6949152542373,28600.0,16.45467124484548,24.93034427764978,28.87115566578601,28.74155760370771,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-02 18:00:00,347.06666666666666,0.0,371.6,29300.0,16.38166599334339,24.967211577262127,28.776355899067696,28.655711184106845,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-02 19:00:00,346.54,0.0,371.68,30000.0,16.394714539795224,25.01953188315827,28.679322082022868,28.549652974515755,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-02 20:00:00,351.28333333333336,0.0,376.03333333333336,30700.0,16.497396172466473,25.045522425104785,28.52384003033696,28.458329096285784,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-02 21:00:00,347.9830508474576,0.0,369.8813559322034,31500.0,16.403045830615756,25.125275159738955,28.362554737687468,28.286718457385962,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-02 22:00:00,346.95,0.0,368.23333333333335,32200.0,16.450576834515157,25.223185938565184,28.1996671035266,28.13682629965376,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-02 23:00:00,344.9,0.0,364.95,32900.0,16.299972589387856,25.22514408671019,28.02912472742162,28.046392622859162,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 00:00:00,343.25,0.0,362.51666666666665,33600.0,16.21790584729421,25.257543510038243,27.9002388054193,27.916082526066653,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 01:00:00,340.3220338983051,0.0,358.8305084745763,34300.0,16.046295261075276,25.32625875834607,27.790935049718403,27.806778559642243,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 02:00:00,338.5833333333333,0.0,347.75,35000.0,16.06814625786026,25.32617141524018,27.6620853685869,27.643438695880448,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 03:00:00,337.96666666666664,0.0,346.95,35700.0,16.317596660225146,25.331421694875612,27.555949528229217,27.468008183657933,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 04:00:00,334.78333333333336,0.0,343.6333333333333,36400.0,16.367264031671613,25.332311580225785,27.377218226101864,27.318649893918785,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 05:00:00,333.53333333333336,0.0,341.73333333333335,37100.0,16.555786390609246,25.332667544902016,27.24512809520463,27.182287185970047,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 06:00:00,335.18333333333334,0.0,343.93333333333334,37800.0,16.593882460417245,25.34228080375724,27.179082977075154,27.127279606847743,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 07:00:00,337.1864406779661,0.0,346.6779661016949,38400.0,16.684850321290124,25.428619964859756,27.187272061140167,27.194926645041622,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 08:00:00,350.23333333333335,0.0,380.3833333333333,39100.0,16.759440224756485,25.483449851388745,27.298355956307507,27.3485572484279,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 09:00:00,355.2931034482759,0.0,389.01724137931035,39800.0,16.714757465075742,25.60058641039316,27.521947974113267,27.581762472408023,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 10:00:00,350.719298245614,0.0,382.05263157894734,40600.0,16.61916116783688,25.765254236701374,27.932638123385583,27.900772936816725,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 11:00:00,346.94827586206895,0.0,378.44827586206895,41300.0,16.72134420762936,25.90072695393819,28.412043942412758,28.3207202222254,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 12:00:00,346.7758620689655,0.0,418.82758620689657,42100.0,18.816986329704136,25.95965125079751,28.916728363497807,28.750636415080276,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 13:00:00,334.8103448275862,0.0,392.6034482758621,42800.0,18.13304860776783,25.52422518481029,29.29702578792486,29.12612727749336,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 14:00:00,348.32758620689657,0.0,377.62068965517244,43500.0,20.240962196926173,22.731450852987663,29.668503686427055,29.492086602482697,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 15:00:00,349.0344827586207,0.0,404.3103448275862,44300.0,18.63741625696226,22.463984568898542,30.02949952111017,29.89191168189838,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 16:00:00,349.82758620689657,0.0,396.91379310344826,45000.0,19.374720445170862,21.847941521880053,30.296021312996462,30.128861365188456,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 17:00:00,353.8135593220339,0.0,385.79661016949154,45800.0,18.061472719163422,21.748962743663352,30.397136142674988,30.184403181069946,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 18:00:00,351.3103448275862,0.0,381.94827586206895,46500.0,17.556788508801887,21.949768333591923,30.324860299348988,30.172831932112366,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 19:00:00,349.8103448275862,0.0,376.7241379310345,47200.0,17.201995929363793,22.060674325442466,30.0859586922933,29.933752263697222,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 20:00:00,347.0,0.0,374.9655172413793,48000.0,16.999232138609337,22.182439531536364,29.84278435014347,29.685059389107757,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 21:00:00,348.8474576271187,0.0,374.3050847457627,48700.0,17.014062076523253,22.304310192242617,29.574192696297484,29.43769111888208,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 22:00:00,345.2881355932203,0.0,369.23728813559325,49400.0,16.869456173214232,22.376658378911316,29.303920313583067,29.184647281669825,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03 23:00:00,344.9166666666667,0.0,366.6166666666667,50100.0,16.812930654486372,22.47629496447047,29.07000607287786,28.92753016272996,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 00:00:00,341.76666666666665,0.0,361.8333333333333,50800.0,16.717071788620483,22.51711565523299,28.837331962306013,28.67426621410483,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 01:00:00,342.3,0.0,363.3,51500.0,16.541010669352367,22.565358904570118,28.56531847576105,28.37252375049543,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 02:00:00,339.73333333333335,0.0,359.98333333333335,52200.0,16.40251196262271,22.649562014210833,28.306656535682745,28.136114264939522,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 03:00:00,337.8666666666667,0.0,357.8666666666667,52900.0,16.10610965400827,22.706350206927468,28.091431294535287,27.893295887465932,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 04:00:00,336.4,0.0,346.4,53600.0,16.131210405430206,22.722371830891618,27.907715696727454,27.639974523829597,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 05:00:00,337.1186440677966,0.0,346.50847457627117,54300.0,16.414973096930463,22.800878346733246,27.711360323762822,27.46053118698803,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 06:00:00,334.0833333333333,0.0,344.5833333333333,55000.0,16.678619648774497,22.848231499996714,27.549540847035015,27.348913213104137,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 07:00:00,339.28333333333336,0.0,350.3333333333333,55700.0,16.80501297514913,22.955576949509982,27.497915380124425,27.399114505224546,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 08:00:00,348.06666666666666,0.0,379.01666666666665,56400.0,16.851298339745647,23.103866871092556,27.591197248456805,27.5641384542516,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 09:00:00,354.68333333333334,0.0,387.35,57100.0,16.71724958657554,23.250198907934475,27.876562176106695,27.82742904141939,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 10:00:00,343.23333333333335,0.0,410.1,57900.0,17.44214412397815,23.43213441895674,28.281733898301116,28.254674946053285,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 11:00:00,354.1803278688525,0.0,384.5081967213115,58600.0,18.1471692610878,23.354865069726007,28.774373463999783,28.694536597114443,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 12:00:00,345.1,0.0,407.2,59300.0,17.611262009207664,23.467204183186634,29.327952907571913,29.17485643558308,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 13:00:00,335.06666666666666,0.0,397.4,60100.0,17.24383049750675,23.556748027311933,29.711406253960476,29.53231882911425,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 14:00:00,341.49152542372883,0.0,398.50847457627117,60800.0,17.14520784200891,23.69595908484108,29.934642307090012,29.7546648915319,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 15:00:00,341.3333333333333,0.0,393.3333333333333,61600.0,17.27189830608207,23.72806147583235,29.995524558931127,29.73324333733929,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 16:00:00,342.2142857142857,0.0,403.1607142857143,62400.0,17.08324104738601,23.869463222873236,30.008795203536824,29.84236355925525,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 17:00:00,344.25,0.0,376.48333333333335,63100.0,18.37443057241595,23.723908027800814,30.009410271915797,29.88088041995147,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 18:00:00,350.1186440677966,0.0,375.3728813559322,63800.0,17.907308247784105,23.4691624366934,29.99623699753208,29.86361247183305,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 19:00:00,351.6333333333333,0.0,383.5,64500.0,17.326965291671733,23.434270681142056,29.918442621766424,29.834417362761656,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 20:00:00,344.3333333333333,0.0,392.93333333333334,65200.0,17.16194181677254,23.47254497035211,29.850083074730442,29.76623624585123,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 21:00:00,349.51666666666665,0.0,374.9,66000.0,18.79147824528778,23.173285609990916,29.683176641582033,29.61782247956626,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 22:00:00,350.0,0.0,371.72131147540983,66700.0,18.781382697481185,22.610041874974378,29.494934899382248,29.466629991746263,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04 23:00:00,351.35,0.0,372.25,67400.0,17.671610691580685,22.536519865536732,29.33258123857613,29.309082670622956,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 00:00:00,341.3272727272727,0.0,361.2909090909091,68200.0,17.30572188664003,22.576277542841144,29.198196521902236,29.17683425125494,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 01:00:00,335.39344262295083,0.0,354.327868852459,68900.0,17.092225176700612,22.673215544254937,29.048637798991816,29.00293648308139,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 02:00:00,335.55,0.0,355.26666666666665,69500.0,16.892776574446234,22.741241646393558,28.831635105102556,28.800837970605027,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 03:00:00,336.93220338983053,0.0,356.54237288135596,70200.0,16.763712907169737,22.785390748804755,28.591131472620738,28.599854319317025,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 04:00:00,338.7,0.0,357.31666666666666,70900.0,16.616490721573264,22.846451465892024,28.42788750501749,28.392817793468453,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 05:00:00,337.5762711864407,0.0,357.47457627118644,71600.0,16.542078563381086,22.90555361338727,28.277817496649345,28.215332868176244,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 06:00:00,336.672131147541,0.0,354.60655737704917,72300.0,16.383641672992887,22.98263595443869,28.194860658482035,28.138428377760775,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 07:00:00,340.3,0.0,360.21666666666664,73000.0,16.440785830385764,23.105469317965696,28.216044744847853,28.235448797108972,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 08:00:00,349.06976744186045,0.0,378.8837209302326,73700.0,16.61229473498901,23.30683470240392,28.490245428458966,28.495840212703094,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 09:00:00,352.35,0.0,386.95,74400.0,16.822993116024417,23.50975089140558,28.822556241049153,28.74672001342851,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 10:00:00,341.51666666666665,0.0,415.03333333333336,75200.0,17.94202188929514,23.60160858494773,29.192658146332793,29.09385774556075,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 11:00:00,334.59322033898303,0.0,403.93220338983053,75900.0,18.198547409145515,23.38620554584522,29.619370130292744,29.478379249382407,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 12:00:00,337.6949152542373,0.0,401.89830508474574,76700.0,17.361679091225394,23.431422331561638,29.931794220913975,29.79792358178417,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 13:00:00,336.6140350877193,0.0,374.12280701754383,77400.0,18.727086573583474,23.113480182628653,30.180486937460817,30.045548246259678,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 14:00:00,336.23728813559325,0.0,415.2542372881356,78100.0,18.16169766349179,22.95539894083142,30.549876702668474,30.45339046739857,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 15:00:00,340.0344827586207,0.0,403.8965517241379,78900.0,17.612686289359612,23.069509404981247,30.796967709874423,30.691758101099477,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 16:00:00,338.2586206896552,0.0,397.36206896551727,79600.0,17.478534599458012,23.21465808830905,30.952636461563742,30.81498765539967,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 17:00:00,338.2241379310345,0.0,369.1034482758621,80400.0,18.76411474936276,22.92709392783371,30.97854688745433,30.818863672911835,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 18:00:00,344.5344827586207,0.0,369.12068965517244,81100.0,18.033523776203698,22.707418100956186,30.90894159575368,30.73733106221564,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 19:00:00,345.41379310344826,0.0,372.13793103448273,81800.0,17.497151861143088,22.77577764799218,30.764923935137382,30.64120063357935,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 20:00:00,349.89830508474574,0.0,377.2542372881356,82500.0,17.2740304648141,22.904627395198013,30.603747083838005,30.4819095585096,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 21:00:00,347.5593220338983,0.0,370.59322033898303,83200.0,17.25219753756944,23.01948596349679,30.44893982898764,30.34889294601871,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 22:00:00,347.3103448275862,0.0,368.8103448275862,84000.0,17.159627545908673,23.107071554115336,30.210750256646165,30.14648517262139,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05 23:00:00,346.8421052631579,0.0,369.49122807017545,84700.0,17.047653554667665,23.216553265813907,30.05818759996949,29.959386988473963,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 00:00:00,331.0925925925926,0.0,328.037037037037,85400.0,19.9624914478414,22.105130681876684,29.817311504119026,29.73924183725431,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 01:00:00,329.01666666666665,0.0,324.71666666666664,86100.0,18.04011046607644,21.72439628168144,29.487280052076407,29.42639729098682,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 02:00:00,323.4,0.0,318.1666666666667,86700.0,17.524032646669728,21.686478009828516,29.225413692379693,29.078904226348836,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 03:00:00,325.864406779661,0.0,320.66101694915255,87300.0,17.309341589600567,21.766408753141217,28.990072206214254,28.835729778837244,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 04:00:00,326.91379310344826,0.0,321.8448275862069,88000.0,17.26732901277905,21.837260316315245,28.756867140276768,28.55445926151769,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 05:00:00,326.9122807017544,0.0,321.2631578947368,88600.0,17.223536401852854,21.90775586213216,28.480225480770184,28.25841344438823,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 06:00:00,326.87931034482756,0.0,321.13793103448273,89300.0,17.24347458551138,22.00050396783324,28.236338998544383,27.984442020421756,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 07:00:00,329.2931034482759,0.0,324.63793103448273,89900.0,17.278722147696346,22.08079062314131,28.06579662243941,27.781855922260608,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 08:00:00,328.3965517241379,0.0,320.2931034482759,90600.0,17.319666672446512,22.191696509630084,27.986755922519496,27.753729023303197,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 09:00:00,330.47457627118644,0.0,322.6949152542373,91200.0,17.411880646750163,22.365265454717534,27.97874521589917,27.789154699528456,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 10:00:00,331.3965517241379,0.0,323.7758620689655,91900.0,17.434845294029422,22.515869647163964,27.98942631610223,27.841848587276534,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 11:00:00,330.08620689655174,0.0,323.41379310344826,92600.0,17.523142497915195,22.63870264192484,27.984442020421763,27.822800447010778,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 12:00:00,332.7241379310345,0.0,326.0689655172414,93200.0,17.64597617752744,22.70278982263282,27.88742165375444,27.674154350028484,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 13:00:00,334.08474576271186,0.0,327.2881355932203,93900.0,17.64419572197575,22.8035484769116,27.813365407557615,27.62822526619346,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 14:00:00,336.98275862068965,0.0,329.8965517241379,94500.0,17.70810473596255,22.85321605908158,27.72097342457541,27.50824030492775,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 15:00:00,336.7068965517241,0.0,329.98275862068965,95200.0,17.841619094330852,22.943649946599653,27.58425459390782,27.38184682051047,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 16:00:00,336.5762711864407,0.0,329.35593220338984,95900.0,17.91781107590423,22.952550749293643,27.415136445273927,27.162349265715886,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 17:00:00,338.2857142857143,0.0,331.0357142857143,96500.0,17.89593831145173,22.981567901503727,27.23021514026689,26.963361564123794,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 18:00:00,337.05172413793105,0.0,328.8448275862069,97200.0,17.885957686397,22.99294945785546,27.015016371691228,26.74098351491486,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 19:00:00,336.9310344827586,0.0,330.7413793103448,97900.0,17.931340789092083,23.014679518452237,26.788330695376114,26.528422641867042,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 20:00:00,337.7241379310345,0.0,331.17241379310343,98500.0,17.931518745089768,23.019130051501417,26.608709402536856,26.323166518889284,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 21:00:00,338.2280701754386,0.0,332.82456140350877,99200.0,17.986990710448342,23.015537324603663,26.41949828174131,26.128130428773474,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 22:00:00,338.3728813559322,0.0,333.49152542372883,99900.0,18.000467373309558,23.012690475698594,26.234163038853975,25.959215572690212,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06 23:00:00,337.6034482758621,0.0,332.0,100600.0,18.078384544562994,23.00951689800796,26.071091321364587,25.73036242846915,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-07 00:00:00,332.6296296296296,0.0,327.4259259259259,101200.0,18.06430226167127,23.005366074777942,25.881594651814694,25.518997397887958,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-07 01:00:00,334.1525423728813,0.0,328.89830508474574,101900.0,18.06592335757437,23.01218739695245,25.715942935292897,25.37699428722564,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-07 02:00:00,328.9830508474576,0.0,323.0508474576271,102500.0,18.121999357534143,23.005956461032437,25.57833416659427,25.24276778878135,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-07 03:00:00,329.6271186440678,0.0,324.52542372881356,103200.0,18.217773452728068,23.005066154235276,25.401205047935676,25.107295334948926,0.0,0.0,0.0,0.0,0.0,0.0
