,C3ch1Watt,C3ch2Watt,C3ch3Watt,C3totalPositiveWattHour,C3temp1,C3temp2,C3temp3,C3temp4,C3e.flowRate,C3e.flowSpeed,C3e.totalFlowRate,C3c.flowRate,C3c.flowSpeed,C3c.totalFlowRate
2017-05-01 11:00:00,0.0,0.0,0.0,0.0,15.758616273285027,21.837438324993812,24.94405147270743,24.750723037491394,0.5018545695114881,0.007476407358869134,32333764.0,0.0,0.0,0.0
2017-05-01 12:00:00,0.0,0.0,0.0,0.0,15.836410754412407,21.987508649447186,25.50125182554286,25.28193212138421,-0.13521136877825485,-0.0020143191334227595,32334111.0,0.0,0.0,0.0
2017-05-01 13:00:00,0.0,0.0,0.0,0.0,15.843531470320828,22.153244527826732,26.10046454447629,25.86565713702742,0.2972664322471246,0.004428543774580854,32334099.0,0.0,0.0,0.0
2017-05-01 14:00:00,0.0,0.0,0.0,0.0,15.920239735189558,22.29163769154731,26.677065893189162,26.42850261087492,0.8264480471611023,0.012312057226275404,32334408.0,0.0,0.0,0.0
2017-05-01 15:00:00,0.0,0.0,0.0,0.0,16.003516359665028,22.43067373695754,27.143053774453,26.84850742737127,0.5888863928237204,0.008772968851282434,32335228.0,0.0,0.0,0.0
2017-05-01 16:00:00,0.0,0.0,0.0,0.0,16.069615820349906,22.57621796077086,27.493820811751487,27.289098714809395,0.212461831947339,0.003165162370790093,32335815.0,0.0,0.0,0.0
2017-05-01 17:00:00,0.0,0.0,0.0,0.0,16.122095367473204,22.71815959665794,27.687611610047394,27.521058039653834,-0.007059541884748461,-0.00010516994109964703,32336013.0,0.0,0.0,0.0
2017-05-01 18:00:00,0.0,0.0,0.0,0.0,16.111094213093118,22.801768495487785,27.71527683077633,27.622528883117884,0.26061191530734823,0.003882480973149078,32336014.0,0.0,0.0,0.0
2017-05-01 19:00:00,0.0,0.0,0.0,0.0,16.12800619653531,22.877248600389553,27.592087555253958,27.557729825738274,0.6342105692938754,0.009448188316207706,32336276.0,0.0,0.0,0.0
2017-05-01 20:00:00,0.0,0.0,0.0,0.0,16.115010772787507,22.915522784237858,27.437032777077484,27.41549219922667,0.9248552332664358,0.013778083877445295,32336912.0,0.0,0.0,0.0
2017-05-01 21:00:00,0.0,0.0,0.0,0.0,16.1552433681852,22.996343623624217,27.26595642761773,27.272542959447836,0.8610743807073225,0.012827905074676923,32337831.0,0.0,0.0,0.0
2017-05-01 22:00:00,0.0,0.0,0.0,0.0,16.18461622253076,23.086421125019065,27.1073412124657,27.08526681930272,0.800880025353348,0.011931156151388822,32338683.0,0.0,0.0,0.0
2017-05-01 23:00:00,0.0,0.0,0.0,0.0,16.138763446944008,23.168297019352188,27.020378671036717,26.995392526859565,0.5542888803440228,0.00825755039164633,32339473.0,0.0,0.0,0.0
2017-05-02 00:00:00,0.0,0.0,0.0,0.0,16.135854076391094,23.18523379329193,26.875119716333064,26.879283577022413,0.3962277644558957,0.0059028258873966705,32340025.0,0.0,0.0,0.0
2017-05-02 01:00:00,0.0,0.0,0.0,0.0,16.012293654278473,23.241831867871788,26.688996163206678,26.74916657349678,0.16753868723141127,0.0024959172455725678,32340430.0,0.0,0.0,0.0
2017-05-02 02:00:00,0.0,0.0,0.0,0.0,15.919723451894203,23.29149913395651,26.462199620420744,26.621348650884922,-0.004873933011192109,-7.26096949891367e-05,32340593.0,0.0,0.0,0.0
2017-05-02 03:00:00,0.0,0.0,0.0,0.0,16.042913096182687,23.36715740557947,26.26477624806564,26.537145699286842,0.0254368685057451,0.0003789472114492347,32340597.0,0.0,0.0,0.0
2017-05-02 04:00:00,0.0,0.0,0.0,0.0,15.96351637890566,23.389231956785068,26.203003443583263,26.424103550612738,-0.02375185264176444,-0.0003538445984176769,32340592.0,0.0,0.0,0.0
2017-05-02 05:00:00,0.0,0.0,0.0,0.0,15.99021931379638,23.438365302195862,26.078924335391612,26.256943444762115,-0.14970924169347996,-0.002230302029873424,32340438.0,0.0,0.0,0.0
2017-05-02 06:00:00,0.0,0.0,0.0,0.0,15.991643435905706,23.430176165449975,25.951996561534305,26.09280943376607,-0.10365890353267755,-0.0015442644795131918,32340342.0,0.0,0.0,0.0
2017-05-02 07:00:00,0.0,0.0,0.0,0.0,15.923996134307451,23.48465024534538,25.908738082005524,26.028010587109993,0.19441643306421802,0.0028963299852891892,32340342.0,0.0,0.0,0.0
2017-05-02 08:00:00,0.0,0.0,0.0,0.0,16.07032764434064,23.591283607463534,26.043854360438228,26.170425853534034,0.38725208890225205,0.005769110214064962,32340529.0,0.0,0.0,0.0
2017-05-02 09:00:00,0.0,0.0,0.0,0.0,15.941601740944307,23.734498620473843,26.39899358807364,26.50037418294756,0.544700989859146,0.008114714281666175,32340924.0,0.0,0.0,0.0
2017-05-02 10:00:00,0.0,0.0,0.0,0.0,15.851720290981461,23.891245931606495,26.82678288790298,26.79812180486726,0.8376774859839472,0.012479348461432704,32341498.0,0.0,0.0,0.0
2017-05-02 11:00:00,0.0,0.0,0.0,0.0,15.750783417300626,23.987198614968612,27.26453193674225,27.193502259527904,0.8421489094433031,0.012545961723254439,32342316.0,0.0,0.0,0.0
2017-05-02 12:00:00,0.0,0.0,0.0,0.0,15.927022597928183,24.144923312599932,27.729517999188776,27.664541301896755,0.6430109068751335,0.009579291849929308,32343170.0,0.0,0.0,0.0
2017-05-02 13:00:00,0.0,0.0,0.0,0.0,16.084569181519207,24.307988902758506,28.24061131219151,28.13593615089922,0.17361685669788257,0.0025864670868282575,32343805.0,0.0,0.0,0.0
2017-05-02 14:00:00,0.0,0.0,0.0,0.0,16.03116357514217,24.49063665921849,28.715566756212123,28.579559960258756,0.02191141448718937,0.0003264265285810995,32343953.0,0.0,0.0,0.0
2017-05-02 15:00:00,0.0,0.0,0.0,0.0,16.000188273923452,24.563980818020198,28.93809093267004,28.84463084493561,0.4428905213676524,0.006597987014653259,32344013.0,0.0,0.0,0.0
2017-05-02 16:00:00,0.0,0.0,0.0,0.0,16.0583703838569,24.62899969037115,29.029272862727257,28.9742375984655,0.912989794180311,0.013601317809059703,32344480.0,0.0,0.0,0.0
2017-05-02 17:00:00,0.0,0.0,0.0,0.0,16.058370437430675,24.699785322090055,29.032893538944656,29.019858933125974,1.0013723733096287,0.014918002605052858,32345386.0,0.0,0.0,0.0
2017-05-02 18:00:00,0.0,0.0,0.0,0.0,15.925420361778542,24.78988705400898,28.93096995335725,28.928655787855142,0.723301540528025,0.010775426186488144,32346390.0,0.0,0.0,0.0
2017-05-02 19:00:00,0.0,0.0,0.0,0.0,15.99630722113921,24.832611581255318,28.796173932503333,28.80407796035063,0.5751339367457798,0.008568090766820372,32347095.0,0.0,0.0,0.0
2017-05-02 20:00:00,0.0,0.0,0.0,0.0,16.03863734220653,24.904175100925883,28.674441396766927,28.675346525640943,0.46259068002303444,0.0069518250374433896,32347698.0,0.0,0.0,0.0
2017-05-02 21:00:00,0.0,0.0,0.0,0.0,16.060359000298817,24.951706478055886,28.48788011735252,28.535589393334863,0.3027896930774053,0.004510826860011244,32348155.0,0.0,0.0,0.0
2017-05-02 22:00:00,0.0,0.0,0.0,0.0,16.10895800358868,25.010630827596085,28.333359365211706,28.387655278385914,0.19431809817130366,0.002894865004297268,32348467.0,0.0,0.0,0.0
2017-05-02 23:00:00,0.0,0.0,0.0,0.0,16.14064549756425,25.058874024252347,28.203761566537786,28.274791349113876,0.09184542565459483,0.0013682725149058235,32348666.0,0.0,0.0,0.0
2017-05-03 00:00:00,0.0,0.0,0.0,0.0,16.006597007798515,25.103734950654278,28.100866439350195,28.16815772359133,0.010109425165112419,0.00015060573323039692,32348733.0,0.0,0.0,0.0
2017-05-03 01:00:00,0.0,0.0,0.0,0.0,15.890172588870074,25.11566200624549,27.9577389801693,28.03268500635451,-0.0121482190116423,-0.00018097878682167727,32348752.0,0.0,0.0,0.0
2017-05-03 02:00:00,0.0,0.0,0.0,0.0,15.902633723177834,25.154114356814986,27.809092777825246,27.872467818457235,-0.06562483650550507,-0.0009776497741098098,32348678.0,0.0,0.0,0.0
2017-05-03 03:00:00,0.0,0.0,0.0,0.0,15.93592334794129,25.16443959770354,27.602234734783096,27.687683747131075,-0.025438185539879386,-0.0003789668167992831,32348631.0,0.0,0.0,0.0
2017-05-03 04:00:00,0.0,0.0,0.0,0.0,16.198501900394856,25.13453229587531,27.480469476008327,27.532451012956905,-0.062208395651459955,-0.0009267531498616128,32348570.0,0.0,0.0,0.0
2017-05-03 05:00:00,0.0,0.0,0.0,0.0,16.210607175388123,25.14788347357585,27.331467519711516,27.37294564905036,-0.03554627258461295,-0.000529552625442177,32348531.0,0.0,0.0,0.0
2017-05-03 06:00:00,0.0,0.0,0.0,0.0,16.350352048229436,25.15589439091967,27.22412180679388,27.241389754912312,-0.013205645798609172,-0.00019673186667707091,32348523.0,0.0,0.0,0.0
2017-05-03 07:00:00,0.0,0.0,0.0,0.0,16.365661690160223,25.225322148069626,27.216644968166616,27.24032149211747,0.11556116024647574,0.001721579020081013,32348522.0,0.0,0.0,0.0
2017-05-03 08:00:00,0.0,0.0,0.0,0.0,16.487248940256453,25.25772157139767,27.2725428014052,27.353541702151002,0.2660895750384059,0.003964084748938484,32348631.0,0.0,0.0,0.0
2017-05-03 09:00:00,0.0,0.0,0.0,0.0,16.39236473041269,25.400136890502587,27.50788434025152,27.59635976353933,0.48613649528277547,0.007242246351221152,32348891.0,0.0,0.0,0.0
2017-05-03 10:00:00,0.0,0.0,0.0,0.0,16.234880961176163,25.531647777314976,27.91064843660605,27.930743476232266,1.005027828545406,0.014972459765729206,32349390.0,0.0,0.0,0.0
2017-05-03 11:00:00,0.0,0.0,0.0,0.0,16.304245429843736,25.664495529741718,28.385162893481745,28.327128745376957,1.4288960799836277,0.021287061372085622,32350406.0,0.0,0.0,0.0
2017-05-03 12:00:00,36140.362068965514,33815.137931034486,34127.31034482759,0.0,11.449483145672012,15.583445513494945,32.14403877059574,29.753952751455913,182.6058643619929,2.720381344119752,32351830.0,157.64842805862426,1.3564956933259964,0.0
2017-05-03 13:00:00,31992.813559322032,28943.915254237287,29733.830508474577,106200.0,9.695993959580703,12.628860416932705,31.60535274271388,29.38278284678179,210.85670440618335,3.1412498686013035,32540025.0,188.85005124409994,1.6249719977378845,159.0
2017-05-03 14:00:00,8.5,3.086206896551724,7.517241379310345,195900.0,12.70736703813608,13.787409382120757,27.80357429806645,27.771708795412348,0.3635677836635815,0.005416271996442187,32753285.0,8.104432932535808,0.06973509341478348,347.0
2017-05-03 15:00:00,21379.431034482757,20216.58620689655,20289.224137931036,196000.0,12.181498109238223,14.626236216952005,30.753886554172837,29.36480270590651,88.97133347471326,1.3254555490325162,32753559.0,68.65308605829874,0.5907297395169735,354.0
2017-05-03 16:00:00,16885.724137931036,15924.293103448275,16028.034482758621,260700.0,10.645014066696879,12.95445751853328,31.42323911765131,30.12405486746305,59.08085997023487,0.880160498557286,32843747.0,58.80050392150879,0.5059526008864244,424.0
2017-05-03 17:00:00,0.0,0.0,0.0,305600.0,11.48063658727147,13.458607913582654,30.353165628431956,30.038427372308636,0.30947885059408453,0.00461047893239945,32903828.0,0.0,0.0,481.0
2017-05-03 18:00:00,0.0,0.0,0.0,305600.0,11.698175993921051,13.934631356993727,30.33821216190091,30.045904368978544,0.290920100714031,0.004333998944626697,32904134.0,0.0,0.0,481.0
2017-05-03 19:00:00,0.0,0.0,0.0,305600.0,11.907882597267102,14.407984406822074,30.165711163523063,29.97950307544931,0.4643908024749212,0.00691828872393735,32904433.0,0.0,0.0,481.0
2017-05-03 20:00:00,0.0,0.0,0.0,305600.0,12.085723803320795,14.793396006717384,29.9186207884876,29.785106377438424,0.5603929902835373,0.008348486690553264,32904872.0,0.0,0.0,481.0
2017-05-03 21:00:00,0.0,0.0,0.0,305600.0,12.296037703164238,15.1816996795926,29.66586840680693,29.5601071619023,0.2471806391519655,0.003682387801118552,32905436.0,0.0,0.0,481.0
2017-05-03 22:00:00,0.0,0.0,0.0,305600.0,12.503356975908222,15.526122925976507,29.427643509779355,29.350027142692273,0.29238667335818735,0.004355847317416,32905673.0,0.0,0.0,481.0
2017-05-03 23:00:00,0.0,0.0,0.0,305600.0,12.716979770182547,15.899073391564063,29.164709203373043,29.13604801497557,0.5270343599024049,0.00785152463823467,32905979.0,0.0,0.0,481.0
2017-05-04 00:00:00,0.0,0.0,0.0,305600.0,12.862955578943861,16.185862441323295,28.907649552125253,28.885397044921966,0.0983344885788593,0.0014649436620308325,32906548.0,0.0,0.0,481.0
2017-05-04 01:00:00,0.0,0.0,0.0,305600.0,12.99931844493521,16.473185464437307,28.63528004822317,28.60626294783033,0.5519009412050844,0.00822197595452803,32906652.0,0.0,0.0,481.0
2017-05-04 02:00:00,0.0,0.0,0.0,305600.0,13.113072575642665,16.712799211568985,28.34368465878116,28.357392117243183,0.21750709635269797,0.003240324468073407,32907197.0,0.0,0.0,481.0
2017-05-04 03:00:00,0.0,0.0,0.0,305600.0,13.160425570863516,16.989262704354385,28.10157842138354,28.127391049477083,0.5904177720086616,0.00879578262959656,32907401.0,0.0,0.0,481.0
2017-05-04 04:00:00,0.0,0.0,0.0,305600.0,13.19086705677006,17.227986987582913,27.861964568890123,27.90878380147967,0.07993603269730148,0.001190851641632466,32907999.0,0.0,0.0,481.0
2017-05-04 05:00:00,0.0,0.0,0.0,305600.0,13.467686882997818,17.446594393622952,27.613627869700377,27.680919101260656,0.6648047406945312,0.00990396682704031,32908084.0,0.0,0.0,481.0
2017-05-04 06:00:00,0.0,0.0,0.0,305600.0,13.814112264330594,17.70116192337095,27.44700152648106,27.530493022854532,0.22225337094839728,0.0033110323814693594,32908726.0,0.0,0.0,481.0
2017-05-04 07:00:00,0.0,0.0,0.0,305600.0,14.109802274826437,17.949854850641284,27.422969195896577,27.517853458421218,0.3941158118561424,0.0058713629397720195,32908958.0,0.0,0.0,481.0
2017-05-04 08:00:00,0.0,0.0,0.0,305600.0,14.362233542389108,18.208694746717285,27.52265995614664,27.61594214056426,0.4517573068539302,0.006730080471913281,32909365.0,0.0,0.0,481.0
2017-05-04 09:00:00,0.0,0.0,0.0,305600.0,14.423650224152603,18.510971341724105,27.780075888155906,27.87478214200199,0.4266811232950728,0.006356506572910032,32909803.0,0.0,0.0,481.0
2017-05-04 10:00:00,34755.3275862069,32808.120689655174,32914.74137931035,305600.0,11.000340777532395,14.342473472770882,32.66154071211177,30.479025192175317,146.38844571163256,2.1808302745300656,32910209.0,126.00607645100561,1.0842271072083507,481.0
2017-05-04 11:00:00,0.0,0.0,0.0,405700.0,11.270217580445047,12.923482217314575,30.324148422677393,30.06886870017255,0.40753561761861634,0.006071285312843382,33056187.0,0.0,0.0,606.0
2017-05-04 12:00:00,27757.137931034482,26083.724137931036,26147.431034482757,405700.0,11.108576349459764,13.979492336076534,32.69999285195776,30.880458310673028,109.8850182990854,1.6370183754285488,33056564.0,89.39735133072426,0.7692250624812883,606.0
2017-05-04 13:00:00,35347.01724137931,31828.53448275862,32618.103448275862,488000.0,9.550374141836066,12.544657307291997,31.989518071135805,29.63841821787763,219.03079198201496,3.2630237976710004,33168533.0,193.3821826803273,1.6639690131976688,698.0
2017-05-04 14:00:00,30104.172413793105,26835.91379310345,27507.844827586207,586700.0,9.809392072931042,12.558720993834656,30.93991684429152,28.857626321364297,219.10475641886393,3.264125680923462,33387355.0,191.92848284491177,1.6514605550930417,891.0
2017-05-04 15:00:00,26216.666666666668,23392.88888888889,23778.444444444445,670500.0,10.07042647868043,12.631530424189018,30.33613486717566,28.529833375508133,219.4246537950304,3.2688913345336914,33606353.0,190.74380950927736,1.6412669658660888,1083.0
2017-05-04 16:00:00,34178.96428571428,30451.89285714286,31385.428571428572,753400.0,9.448737948346613,12.459869195342673,31.093522051732858,28.67023537830258,219.12600925990515,3.264442354440689,33840551.0,190.84591238839286,1.6421455315181188,1287.0
2017-05-04 17:00:00,9691.916666666666,8433.65,8875.233333333334,843200.0,10.626144198514066,12.314656344887664,29.057007578460038,28.316803767892754,73.33065802260997,1.09244770807628,34044445.0,70.98043804168701,0.6107555920879046,1465.0
2017-05-04 18:00:00,0.0,0.0,0.0,869200.0,11.394830820034114,12.899271561966286,28.470968344633828,28.34742315711612,0.3213651644686858,0.004787555959774181,34118863.0,0.0,0.0,1534.0
2017-05-04 19:00:00,0.0,0.0,0.0,869200.0,11.630528745003675,13.445256525158612,28.696340870672184,28.505681722740494,0.25820023379443835,0.0038465528582795135,34119194.0,0.0,0.0,1534.0
2017-05-04 20:00:00,18945.516666666666,17083.35,17497.3,869200.0,10.706430906503007,13.209737135676372,29.98448784525766,28.663585061220896,118.77404001926382,1.7694431010556098,34119450.0,98.89257367451985,0.8509273044764996,1534.0
2017-05-04 21:00:00,0.0,0.0,0.0,922700.0,11.020812776503101,12.281010702767096,26.585388737900487,26.513825298054858,0.3544978259752194,0.005281151756450223,34235670.0,0.0,0.0,1633.0
2017-05-04 22:00:00,0.0,0.0,0.0,922700.0,11.59100844772459,12.92401629603112,26.90386533431615,26.731720669380657,0.33710266343938805,0.005022006263607182,34236081.0,0.0,0.0,1633.0
2017-05-04 23:00:00,0.0,0.0,0.0,922700.0,11.781133148173602,13.437067493774475,27.20400566713766,26.98183771876034,0.2596609795931727,0.0038683143252759085,34236429.0,0.0,0.0,1633.0
2017-05-05 00:00:00,0.0,0.0,0.0,922700.0,11.949653579593242,13.879318153534703,27.397080327287313,27.195282696265007,0.25578338236772213,0.0038105476426911387,34236678.0,0.0,0.0,1633.0
2017-05-05 01:00:00,0.0,0.0,0.0,922700.0,12.063678614362555,14.302693172053083,27.525610696622262,27.34122925572826,0.44331713384170024,0.006604342484277994,34236946.0,0.0,0.0,1633.0
2017-05-05 02:00:00,0.0,0.0,0.0,922700.0,12.212829638537551,14.720942260074581,27.560221947238073,27.411931867612896,0.4141803919027249,0.006170276156626642,34237353.0,0.0,0.0,1633.0
2017-05-05 03:00:00,0.0,0.0,0.0,922700.0,12.351862423983752,15.078404758967533,27.52728823447,27.434718453532728,0.12440546515087286,0.0018533375563492883,34237832.0,0.0,0.0,1633.0
2017-05-05 04:00:00,0.0,0.0,0.0,922700.0,12.455113726571081,15.430704900820576,27.521235992079937,27.438278995870004,0.6066353765584654,0.009037385353329196,34237949.0,0.0,0.0,1633.0
2017-05-05 05:00:00,0.0,0.0,0.0,922700.0,12.606251945053184,15.74223836855938,27.524974068967865,27.52141379003498,0.24098798288685971,0.003590132300112664,34238479.0,0.0,0.0,1633.0
2017-05-05 06:00:00,0.0,0.0,0.0,922700.0,12.737618034461034,16.053301340719766,27.5121870802294,27.518161520109437,0.2706415522618938,0.00403189799037232,34238793.0,0.0,0.0,1633.0
2017-05-05 07:00:00,0.0,0.0,0.0,922700.0,12.901051806794483,16.425476083093205,27.603480690171246,27.574107467059545,0.4912772487913226,0.007318831040877207,34239065.0,0.0,0.0,1633.0
2017-05-05 08:00:00,0.0,0.0,0.0,922700.0,13.199867383439088,16.78923155024972,27.901853448527707,27.81491353799777,0.18656204774188587,0.0027564345519814587,34239562.0,0.0,0.0,1633.0
2017-05-05 09:00:00,1658.049180327869,1476.4426229508197,1509.9180327868853,922700.0,13.688786831984668,17.079696644553344,28.74939056505386,28.594335892239133,30.05780649855733,0.4477879002535095,34239767.0,17.258316548665366,0.1485002579788367,1633.0
2017-05-05 10:00:00,42377.066666666666,40128.0,40006.78333333333,928900.0,10.612614827751905,13.834940596743667,33.36258040079972,30.64315883440522,139.42358481089275,2.077070874790661,34271493.0,127.7346962292989,1.0991011202335357,1652.0
2017-05-05 11:00:00,37405.0,35207.01666666667,35106.26666666667,1049400.0,10.696105744635743,13.729019111297108,33.42987131627472,31.04049785865788,146.14315278877814,2.1771760211190365,34408884.0,122.45053453445435,1.0536332425971826,1778.0
2017-05-05 12:00:00,37068.1,33469.6,33724.433333333334,1158500.0,9.59790554084204,12.578481063452877,32.453970212908395,29.97718901530894,219.3213996887207,3.267353121439616,34557162.0,193.34697977701822,1.6636661032835642,1902.0
2017-05-05 13:00:00,12372.416666666666,11165.416666666666,11306.933333333332,1262300.0,10.826059797730721,12.578658966769693,30.446625716166412,29.505615999585302,73.0255024438724,1.0878793554875301,34776441.0,68.86241296132405,0.5925309071938197,2095.0
2017-05-05 14:00:00,45144.63333333333,42680.683333333334,42455.36666666667,1295700.0,10.206734075812212,13.572697751010644,33.68635945429394,30.838694086180514,185.5199140397639,2.7640166585815362,34847231.0,157.42401669820148,1.3545647382736206,2163.0
2017-05-05 15:00:00,35908.36666666667,32453.75,32974.433333333334,1426900.0,9.554091365579797,12.526348419002332,32.13694528534261,29.70743527402873,218.2829421193976,3.2518826660357023,35035857.0,194.8085739135742,1.6762424886226654,2322.0
2017-05-05 16:00:00,33716.01666666667,29986.9,30528.0,1528000.0,9.702224737458085,12.526143298423678,31.482519431867765,29.225235894424635,218.5971917938768,3.25656423234103,35254367.0,193.99863459269207,1.669273320833842,2516.0
2017-05-05 17:00:00,9432.333333333334,8247.916666666666,8483.333333333334,1622400.0,10.81110612047616,12.360051350006133,29.786886464223993,29.079259980301554,69.41770826802964,1.0341542988950223,35473251.0,65.81018670399983,0.5662678425510724,2710.0
2017-05-05 18:00:00,0.0,0.0,0.0,1647400.0,11.542765409110956,13.000208382966242,29.200491054998054,29.103292574290425,0.36905543313228656,0.005498024547705427,35540600.0,0.0,0.0,2775.0
2017-05-05 19:00:00,0.0,0.0,0.0,1647400.0,11.789321916153359,13.599065295266076,29.371923474495798,29.219717098580613,0.30109228797513865,0.0044855396516705415,35540978.0,0.0,0.0,2775.0
2017-05-05 20:00:00,0.0,0.0,0.0,1647400.0,12.015050038101823,14.091466063913161,29.444199370502677,29.31317718631503,0.2539157233799675,0.0037827240622781183,35541288.0,0.0,0.0,2775.0
2017-05-05 21:00:00,0.0,0.0,0.0,1647400.0,12.131326820215817,14.549250056893058,29.44348442583975,29.341742100858838,0.36568600203747215,0.005447828233211451,35541565.0,0.0,0.0,2775.0
2017-05-05 22:00:00,0.0,0.0,0.0,1647400.0,12.370554336168885,14.958597859061255,29.437434566589634,29.392039772194654,0.515774305909872,0.007683777389847192,35541906.0,0.0,0.0,2775.0
2017-05-05 23:00:00,0.0,0.0,0.0,1647400.0,12.553380153988307,15.386022088458953,29.436544733920343,29.411087859779517,0.4437502281119426,0.00661079452032011,35542410.0,0.0,0.0,2775.0
2017-05-06 00:00:00,0.0,0.0,0.0,1647400.0,14.195132761057803,15.235160596762805,29.28700857598496,29.296700452266826,0.3993365798092816,0.0059491396735571675,35542951.0,0.0,0.0,2775.0
2017-05-06 01:00:00,0.0,0.0,0.0,1647400.0,13.763554902172224,15.751139434657741,29.02621028591988,29.09955428667896,0.44640603641358517,0.006650359542739655,35543326.0,0.0,0.0,2775.0
2017-05-06 02:00:00,0.0,0.0,0.0,1647400.0,13.569691966792627,16.084569392242717,28.785350214633933,28.84124831127691,0.12235016130906498,0.0018227185576287065,35543807.0,0.0,0.0,2775.0
2017-05-06 03:00:00,0.0,0.0,0.0,1647400.0,13.63502510288876,16.429214634109034,28.53541149001806,28.589351175111656,0.516334155640964,0.0076921177470857015,35543928.0,0.0,0.0,2775.0
2017-05-06 04:00:00,0.0,0.0,0.0,1647400.0,13.746896410174314,16.69018789313639,28.265841954116006,28.355635935074574,0.1647688879085512,0.0024546539968688537,35544448.0,0.0,0.0,2775.0
2017-05-06 05:00:00,0.0,0.0,0.0,1647400.0,13.898493329968979,16.941732016540236,28.010966735910408,28.11955829885444,0.6166571164340303,0.009186684897398217,35544623.0,0.0,0.0,2775.0
2017-05-06 06:00:00,0.0,0.0,0.0,1647400.0,14.019902940152772,17.22656270743095,27.75283887454865,27.872467555052886,0.16800288827027798,0.0025028326856779146,35545241.0,0.0,0.0,2775.0
2017-05-06 07:00:00,0.0,0.0,0.0,1647400.0,14.213765401404492,17.404581974844064,27.549896969753892,27.666143485365527,0.6363728580375513,0.009480401269045839,35545395.0,0.0,0.0,2775.0
2017-05-06 08:00:00,0.0,0.0,0.0,1647400.0,14.386978329134811,17.67766356614126,27.42332537129631,27.626622924682067,0.3693374093493511,0.005502225233017114,35546055.0,0.0,0.0,2775.0
2017-05-06 09:00:00,0.0,0.0,0.0,1647400.0,14.651870572962624,17.972819076473545,27.485810210492915,27.625199118658,0.43223724318178075,0.00643927919711068,35546394.0,0.0,0.0,2775.0
2017-05-06 10:00:00,0.0,0.0,0.0,1647400.0,14.899495448161622,18.228810833692616,27.52871261998371,27.705663940687238,0.5513198475042979,0.008213319072271125,35546820.0,0.0,0.0,2775.0
2017-05-06 11:00:00,0.0,0.0,0.0,1647400.0,15.079650872398313,18.506342958038992,27.537079502003774,27.72880633324068,0.4088394584069992,0.006090709253150071,35547362.0,0.0,0.0,2775.0
2017-05-06 12:00:00,0.0,0.0,0.0,1647400.0,15.252863484043383,18.726552547547797,27.453410418398736,27.624487083943755,0.47768844088964296,0.007116390943625255,35547761.0,0.0,0.0,2775.0
2017-05-06 13:00:00,0.0,0.0,0.0,1647400.0,15.397771346095107,18.932698661237467,27.414780269874193,27.609177125927708,0.5128629849902515,0.0076404058470808224,35548230.0,0.0,0.0,2775.0
2017-05-06 14:00:00,0.0,0.0,0.0,1647400.0,15.57596830610154,19.121577511660075,27.365646871782506,27.52070164995901,0.47383653860667657,0.007059007015978468,35548755.0,0.0,0.0,2775.0
