,C1temp2,C1Coolingcap,C1 O_F,C2temp2,C2temp3,C2Coolingcap,C2 O_F,C3temp2,C3Coolingcap,C3 O_F,C4temp2,C4temp4,C4Coolingcap,C4 O_F,humidity,fan1,fan2,fan3,fan4,powersum
2017-05-31 17:00:00,27.774913109669004,0.0,True,12.24537986221126,33.757040680392535,51.57093955006867,True,27.129593666988104,-0.03149733031467325,False,12.187728623711223,30.434520283130507,54.40143651632675,True,83.99760935000002,0.043027524666666636,57.90357144166668,0.13175675600000017,59.08748167833338,279054.6786264628
2017-05-31 18:00:00,27.772777058207186,0.0,True,11.956408212464146,32.9248005263819,54.00208618557513,True,27.19991125680735,-0.11160889890506717,False,11.895599418957033,29.443843353145557,38.69482907859305,True,82.49306983333332,0.042385322499999975,56.92160715500001,0.12947406716666682,58.0889458116667,259311.47186148167
2017-05-31 19:00:00,27.7754141467618,0.0,True,11.429716771606245,32.41542003940273,50.386517089344515,True,27.23444688963982,0.038429590120711114,False,11.389846682396268,29.142456959574154,38.8104026888407,True,82.56326138333336,0.04183486416666663,57.90357144166668,0.13175675616666682,59.08629206500007,247264.9567099586
2017-05-31 20:00:00,27.784526368524215,0.0,True,10.669224985449544,31.501033493416966,46.642203299911664,True,27.236583151825144,0.11028721174739195,False,10.607808461728672,28.550008675787616,38.17978477057453,True,79.84232343333335,0.041559634499999984,57.90357144166668,0.13047844950000015,59.08839675500007,224907.46753246337
2017-05-31 21:00:00,27.772777058207193,0.0,True,9.955533406819995,30.56537048969156,40.42425428804345,True,27.296397597439007,0.19670885740191288,False,9.926528789978091,28.069891085450607,36.79674998893689,True,80.97098239999997,0.04128440516666665,57.90285715500001,0.13111760216666682,59.08729865833339,204841.44781145453
2017-05-31 22:00:00,27.860139031009474,0.0,True,9.900233380054463,30.141017880815745,31.231289100132578,True,27.4446604481947,0.36764364815986084,False,9.814020561977909,28.374482109363928,35.90609372968658,True,84.09399560000001,0.041743120499999974,45.54196429716668,0.13047845083333348,59.0846449233334,137689.53703702986
2017-05-31 23:00:00,28.17207407256222,0.0,True,10.972874473539346,28.394015756578952,0.0,True,27.964859696077713,-0.026546538561763918,False,11.03167199074647,30.86995500842503,37.25989781208916,True,82.52969148333327,0.04688073433333332,0.18080357100000005,0.14198320116666682,60.08656659000007,115249.28571427613
2017-06-01 00:00:00,28.074163399097717,0.0,True,11.78771964875235,28.4539387703342,0.0,True,27.934062403537553,-0.07981892042294879,False,11.899871627242403,31.190923989744867,37.744380760241526,True,79.67873298305084,0.04412999593220336,0.17333535067796618,0.13649701220338997,58.048551974576334,122047.75974027067
2017-06-01 01:00:00,28.07683379268046,0.0,True,12.428045637316478,28.499921995822973,0.0,True,27.91821868289021,-0.0671278735538849,False,12.049764101059857,32.009990438872634,41.779564563697484,True,83.03374785,0.04669724799999998,0.18008928650000003,0.13796567050000016,60.086017541666735,117216.01010102034
2017-06-01 02:00:00,28.071849444319113,0.0,True,12.964782654060107,28.49250871176114,0.0,True,27.913056009765057,-0.06268007617420647,False,12.099431261782822,31.172053805476803,36.52530307375434,True,80.18183663333335,0.04486238533333331,0.16794642933333337,0.13093499116666682,56.07869690166673,113092.18253966421
2017-06-01 03:00:00,28.069000936696053,0.0,True,13.49561800910686,28.495758295854937,0.0,True,27.900772936816725,-0.0658509723396662,False,12.211761217700074,30.745163812838275,36.50502332452949,True,77.96139463333331,0.04752293633333329,0.1809821428333334,0.13796566950000017,60.086383576666734,112450.22486773878
2017-06-01 04:00:00,28.03464331254214,0.0,True,13.924855193692009,28.49575845657626,0.0,True,27.862498752968413,-0.06370099673155225,False,12.025019419675907,31.035157229535038,37.29207481251887,True,80.25686023333334,0.045963302999999976,0.17392857233333342,0.1348612151666668,58.08144214000005,113152.63227513433
2017-06-01 05:00:00,27.984619713015054,0.0,True,14.362589454384478,28.443019401674096,0.0,True,27.84529411386898,-0.09270621618341453,False,11.999918562892212,31.062750102456768,37.703822642138455,True,81.93840438333332,0.04449541316666665,0.17357142900000003,0.13522644450000015,58.0807100783334,112462.07553744316
2017-06-01 06:00:00,27.976253199761132,0.0,True,14.846623920501129,28.418452465564325,0.0,True,27.83330364389701,-0.06450669120356851,False,12.064539558912351,31.2507382773161,37.02978164173663,True,80.02263418333334,0.045871559666666645,0.1759821428333334,0.1379656698333335,59.08455341666674,138413.8768435046
2017-06-01 07:00:00,28.009186491082193,0.0,True,13.8952890683932,30.784327882036745,19.959286572867434,True,27.81389932823154,-0.06434867101035797,False,12.520268695946037,30.949173822385255,48.95730123792405,True,76.31431045000001,0.04321101033333331,30.511071436166674,0.13851351516666682,60.083455321666726,259764.51298701018
2017-06-01 08:00:00,28.11368364369593,0.0,True,12.2512446347331,33.18409468783137,52.091679259854615,True,27.83900023769611,0.014344802437331213,False,12.196985865209331,29.814835512545493,41.58728047171305,True,71.73418783333335,0.04137614849999997,56.923035728333346,0.1315741416666668,58.086841118333396,302086.6573116034
2017-06-01 09:00:00,28.16886991634818,0.0,True,12.465082739379046,34.36482857974226,50.77523744728947,True,27.869441302155654,0.21507545794016286,False,12.44053754082716,30.982475505711847,56.752075833876674,True,70.23016547457625,0.04440988999999998,58.88571430000001,0.13621844474576286,60.09138395593225,317505.61541567
2017-06-01 10:00:00,28.266246511096135,0.0,True,12.508341587673959,34.402568684874026,51.82200309238273,True,27.910207712865503,0.6674853116716938,False,12.48769121125856,31.023229963220317,57.73171106067694,True,69.03410393333334,0.04431192783333331,57.904642871666674,0.13330898400000016,59.09461932166668,316375.595238097
2017-06-01 11:00:00,28.27407910367615,0.0,True,12.569936225435137,34.40577305181154,51.7066419903083,True,27.95026208886114,1.0745314920881137,False,12.509053517026437,31.00364774423802,57.21167645718324,True,70.36367335000001,0.04587155983333331,57.90428572833334,0.1343133678333335,59.09855417666666,318410.2819548771
2017-06-01 12:00:00,28.314667453026576,0.0,True,12.313811676693769,34.290374275063826,51.68829936980268,True,27.941361180805405,1.3626569469023035,False,12.265879280238348,30.944189421343033,55.849202964844565,True,66.27425548333332,0.04486238566666664,57.90428572833334,0.13550036600000015,59.09571741833336,304999.1510556042
2017-06-01 13:00:00,28.374303837280994,0.0,True,12.01398198603047,33.551992855810994,52.391248704937084,True,27.919820971720732,0.8322945067567759,False,11.95594799596832,30.175146413699714,47.98372715249686,True,64.39790439999997,0.04504587266666663,57.903750013333344,0.13531775133333349,59.096266470000025,285685.48022598773
2017-06-01 14:00:00,28.3735917498859,0.0,True,12.65538539582574,33.62978723157665,52.21163201448606,True,27.93228231675198,0.434858036379562,False,12.611058495459487,30.24617609091407,52.81504238480736,True,64.55863281666667,0.04605504699999997,58.88589287166668,0.13787436166666683,60.10029282833334,313147.8248587698
2017-06-01 15:00:00,28.371455803785828,0.0,True,12.451019052836395,34.11257511013464,51.451538368316214,True,27.952220237006134,-0.09262569157269612,False,12.414169307182672,30.737509018213306,56.71820097528745,True,67.61768523333333,0.04440367049999997,57.90357144166668,0.1333089851666668,59.09434479666668,316326.6666666642
2017-06-01 16:00:00,28.379288396365858,0.0,True,12.433395350765226,34.157970115253114,51.39962255736244,True,27.949372256191857,-0.1921913390670933,False,12.406336293155645,30.80622426652116,56.732579430810524,True,68.37231494915252,0.045622765762711834,58.88498790847459,0.1363113003389832,60.09566468305087,304673.3333333358
2017-06-01 17:00:00,28.373413951930846,0.0,True,11.980870527988207,33.610917152670325,52.84882495917345,True,27.958451067564397,-0.06288722092826156,False,11.920343836936617,30.21893902462592,44.755356297294256,True,68.39017321666665,0.0431192668333333,55.94178572833334,0.13066106700000016,57.089677881666695,267982.6641340256
2017-06-01 18:00:00,28.370565444307797,0.0,True,11.889902509072698,33.306860154792666,53.16235996155757,True,27.948659958073247,0.15494016049138745,False,11.821365322124285,29.87696417634233,38.369139402582114,True,71.67874671666667,0.04486238666666662,58.88571430000001,0.13677867150000014,60.09315518333337,257360.66919929534
2017-06-01 19:00:00,28.353119645553434,0.0,True,11.374893005141711,33.07080668659388,49.54195981669751,True,27.970022369202866,0.4622421647179727,False,11.323623239502968,29.843140314819703,38.12273684127447,True,75.23664203333334,0.04486238649999997,58.88535715666668,0.13403944533333348,60.09288066166672,250653.33333334327
2017-06-01 20:00:00,28.276037357182908,0.0,True,11.076888829143762,32.94031879184631,48.788324947177806,True,27.924271662812533,0.6426213820371658,False,11.034520076922501,29.8301451017954,38.395373705116846,True,75.34663414999997,0.042844037833333314,56.92285715666667,0.13257852500000014,58.08803072666672,246345.0
2017-06-01 21:00:00,28.2770664093342,0.0,True,10.627212461308915,32.79078275683297,47.45870856640673,True,27.956670822736196,0.7599285579508238,False,10.560632948377624,29.80593439376624,37.205439049128465,True,75.51003286666666,0.043669726166666645,57.90446430000001,0.1340394443333335,59.090043905000044,222473.33333332092
2017-06-01 22:00:00,28.68085316738195,0.0,True,10.469665403589994,31.04939887207536,19.950332775965173,True,28.372345741816865,0.43532125846237285,False,10.54496723640883,30.377020055699642,36.79421646763951,True,78.20960808333332,0.048165137999999975,25.80678572133338,0.13988312816666684,60.09205708666671,136000.0
2017-06-01 23:00:00,28.436610667799037,0.0,True,11.523717216164327,29.89636817592257,0.0,True,27.947591853321025,0.33322160365141734,False,12.237040188524084,32.02565615084141,49.51918222632609,True,76.77080946666669,0.048623852333333294,0.1787499996666666,0.14107012566666685,60.08995239833339,151481.24293787032
2017-06-02 00:00:00,28.20012557982931,0.0,True,12.27139770731625,29.901174620967105,0.0,True,27.62573314469366,0.6134101464639075,False,12.045313409968056,32.07532352228789,47.814590951272166,True,75.8292007,0.050917430666666645,0.17821428616666676,0.13915266833333348,59.08976938166672,146678.75706213713
2017-06-02 01:00:00,28.108521286656025,0.0,True,12.954101659218793,29.902421050483134,0.0,True,27.540105754900992,0.7022515251745227,False,11.829198125427805,32.24194949674109,44.073374761739636,True,88.8212406,0.049449541333333305,0.17758928600000004,0.13887874616666682,59.08793921666674,134473.85057470948
2017-06-02 02:00:00,27.997437338807813,0.0,True,13.480682464788252,29.772110690286254,0.0,True,27.451096094853995,0.7486868010073668,False,11.981938790783051,31.716080409800618,45.76771799182978,True,92.62480608333333,0.04944953983333335,0.17866071466666675,0.13924397566666682,59.08510246666674,119674.56750439107
2017-06-02 03:00:00,27.875316062675907,0.0,True,13.896713243183415,29.551366969380016,0.0,True,27.3676052833319,0.7363206362227168,False,12.188618877827508,29.79543156564612,38.29048779977969,True,96.39785353333332,0.04908256833333331,0.18125000083333342,0.14143535633333348,60.08510246166673,112992.6271186471
2017-06-02 04:00:00,27.7879085334168,0.0,True,14.298146730447256,29.23751923077732,0.0,True,27.334137755251636,0.7186976203539879,False,12.15390513095473,29.842250166065178,38.3572665209332,True,97.11273860000003,0.045871560333333304,0.17910714266666675,0.1386048233333335,60.08400436500008,112659.24215857685
2017-06-02 05:00:00,27.72702577232722,0.0,True,14.67572531631554,28.976008835756847,0.0,True,27.252761715689203,0.8183842646933933,False,11.885630090063826,29.80646847248279,37.9824167202402,True,97.22196796666665,0.04633027566666663,0.17830357166666674,0.1379656708333335,59.0823572233334,112006.37931033969
2017-06-02 06:00:00,27.671128097131263,0.0,True,15.04084255715258,28.72589183905806,0.0,True,27.23106446134287,0.92003220534682,False,11.85429882416888,29.722265362842098,38.00193037640373,True,97.93774325000004,0.04587155949999998,0.1785714295000001,0.13613951900000018,59.0823572233334,118111.66666667908
2017-06-02 07:00:00,27.606685057108784,0.0,True,15.388692376679945,28.50942043179894,0.0,True,27.18566977230964,0.8725949845692506,False,11.673609268534774,30.501277330612467,40.29371498984674,True,97.70249996666664,0.04376146916666664,0.17991071533333342,0.13805697800000016,60.0811676233334,157409.99999999255
2017-06-02 08:00:00,27.594045703398965,0.0,True,14.465430247945633,31.12766669533425,22.686922524030514,True,27.16128095024017,0.7753638202219961,False,13.016230270334773,30.95771881844563,58.54632231137465,True,96.36835271666664,0.044036698333333305,32.46616072016668,0.13632213350000016,60.084370400000076,296069.99999999255
2017-06-02 09:00:00,27.622172760399003,0.0,True,12.01291419736351,32.657980117093636,52.556673246382076,True,27.155406558486032,0.8815621049300454,False,11.996002108559571,29.237341064056157,47.80210334251445,True,95.86785683333336,0.03935779883333334,58.883035725000006,0.13486121150000016,60.08711563833341,264541.66666667163
2017-06-02 10:00:00,27.510198716477138,0.0,True,11.983006579450022,32.342352239024514,54.035735868370864,True,27.089361282313916,0.953174195474964,False,11.991195452791526,28.845164660247793,37.08669521241328,True,98.62745106666668,0.04036697383333332,58.88178572333334,0.13376552133333347,60.08638357500008,266391.6666666791
2017-06-02 11:00:00,27.470910632033092,0.0,True,12.03071585543236,32.5442261444288,54.081584893457496,True,27.011388950550597,0.9652661143567127,False,12.036590405229123,29.029770564852768,38.03806711457953,True,98.20528471666668,0.039908257666666655,57.902321440000016,0.1302045278333335,59.08290627000007,258433.33333332837
2017-06-02 12:00:00,27.374726104602065,0.0,True,10.850804215710303,31.73904500439901,47.70108673856693,True,26.93893488782255,0.9908701553726106,False,10.82837417395635,28.727494180569455,37.72026274036027,True,97.81236499999999,0.039541285499999995,56.921696441666676,0.12947406783333348,58.0841873833334,185133.33333332837
2017-06-02 13:00:00,27.16501929053249,0.0,True,10.09012851153407,31.948395432345315,42.21128334851449,True,26.527888721193115,0.29700486708920293,False,10.082473506185613,28.170293985776635,2.6308983316331562,True,97.05806054999994,0.046513761499999966,58.88517858500001,0.13613951850000017,9.17825768083335,136874.71751412004
2017-06-02 14:00:00,26.48730021380006,0.0,True,11.205774751146075,34.595185348780205,48.21979808447744,True,25.555191826721703,-0.012633896305529944,False,10.691833404648184,28.20429564525433,0.0,False,96.10615194999998,0.047614678666666646,56.922321441666675,0.13221329500000015,0.1896961909999999,131097.85824345797
2017-06-02 15:00:00,26.364580401505762,0.0,True,11.195158223328958,34.79273801437149,47.621503118090445,True,25.326809010091438,-0.030172512970174807,False,11.214093166760618,28.199796454232796,0.0,False,95.83610349999996,0.04521625166666666,56.07959184761905,0.12796097238095244,0.18576134428571422,164382.42424242198
2017-06-02 17:00:00,26.106438792383628,0.0,True,10.880177702226373,34.16366691977569,47.02823233472144,True,25.065994845522525,0.3033829490109681,False,12.335306668622186,28.206965986156185,0.0,False,94.70893425,0.04541284499999999,58.88571429999999,0.13833090000000003,0.19628476999999997,139510.6497175172
2017-06-02 18:00:00,26.056653757755118,0.0,True,10.639673859021038,33.859431807857725,45.63999928715326,True,25.013835194533616,0.37862907020644226,False,12.847646042374809,28.20839000290378,0.0,False,94.49886834999997,0.04623853166666666,56.92285715666667,0.13184806483333347,0.18814055416666656,136396.66666666418
2017-06-02 19:00:00,25.95751483056957,0.0,True,10.313542467980419,33.53027437464339,45.81678827618032,True,24.961675754268217,0.5146499034669347,False,13.25744625361609,28.17136209052887,0.0,False,94.23514146666666,0.0472477068333333,58.884285726666675,0.1374178246666668,0.19390556166666664,123858.33333332837
2017-06-02 20:00:00,25.87046352939108,0.0,True,9.532928211379518,32.23429459675439,38.1991796605672,True,24.952418618131862,0.5920319122834977,False,13.683980334259244,28.109055312691694,0.0,False,93.83497369999996,0.04550458699999997,57.90464287,0.13239590916666683,0.19106881199999995,109080.0
2017-06-02 21:00:00,25.830231144716887,0.0,True,9.20626284698409,31.77553899609999,37.568483087450076,True,24.929276120216674,0.6179465135197103,False,14.00334671066333,28.03357510242818,0.0,False,93.15251395000003,0.04633027549999999,57.90321429833334,0.13294375366666683,0.19180087666666668,106823.33333334327
2017-06-02 22:00:00,25.765610306739358,0.0,True,9.028421640930402,31.824316324153674,36.935482363648305,True,24.925537481697027,0.6754030409840014,False,14.393386904967262,28.005447834704626,0.0,False,93.40708536666666,0.04642201816666664,57.904107156666676,0.13367421450000014,0.18978770016666666,106876.66666667163
2017-06-02 23:00:00,25.762227931123274,0.0,True,8.888320671710664,31.753998787015313,36.72291584215244,True,24.908625849163048,0.7297243868255949,False,14.73091132556342,27.91056383558438,0.0,False,93.94089675000005,0.04504587249999996,58.88500001333334,0.13531775083333347,0.19180087716666666,64976.66666666418
2017-06-03 00:00:00,17.63849912817667,26.665869344612553,True,9.656473530599431,29.464849799598923,0.6750487092697605,True,21.447645652230197,0.08136312800781201,False,14.51087937596703,27.848613180466067,0.0,False,93.08054226666668,32.15055044099999,0.1875892844999999,0.14234843116666684,0.19079428833333328,93996.66666665673
2017-06-03 01:00:00,9.829508265268139,36.59421077647302,True,10.667465776362832,29.15346388384945,0.0,True,20.799052329750012,0.10172629787737028,False,14.958775709697193,27.733078804930436,0.0,False,93.94623730000004,60.24201832000007,0.1876785711666666,0.14125274150000017,0.19390556199999998,106277.99435029179
2017-06-03 02:00:00,9.353484874537937,35.32182684858645,True,11.359206031528702,28.903995794103793,0.0,True,20.930430373252126,0.1252993883855631,False,15.290781755896328,27.70619780868029,0.0,False,94.15592184999997,60.24348621000008,0.18348214283333333,0.13842220866666682,0.19198389283333325,89275.33898304403
2017-06-03 03:00:00,9.594166831783584,26.435710399444435,True,11.95968612553714,28.705597638042402,0.0,True,21.09705645306709,0.1741146930885616,False,15.633824708932137,27.637304340970374,0.0,False,93.27229713333327,60.24247703333341,0.1867857146666668,0.1400657433333335,0.19390556183333332,68510.0
2017-06-03 04:00:00,10.427474765409054,27.722616278976894,True,12.432861219367801,28.496959139448556,0.0,True,21.227722567216734,0.04740087029827295,False,15.927378351880915,27.595647939548606,0.0,False,93.97294065000003,60.243669693333416,0.18785714249999994,0.1396092063333335,0.1946376259999999,75791.66666667163
2017-06-03 05:00:00,10.702158329451503,28.970718494501348,True,12.875417187379496,28.308436727830067,0.0,True,21.31566391178802,0.2298111347938178,False,16.219151960724982,27.529602926780875,0.0,False,94.14943670000001,60.24458712833341,0.18526785683333333,0.13851351566666684,0.19244143283333326,78858.33333333582
2017-06-03 06:00:00,10.832112356206043,29.630806244336366,True,13.35642513719455,28.188629669881163,0.0,True,21.42140738855602,0.0673360488751971,False,16.459299944615854,27.49150664624937,0.0,False,93.88469266666667,60.24550456166674,0.18687499966666665,0.13960920550000017,0.19116032133333327,81380.96045197546
2017-06-03 07:00:00,11.16305008692947,31.031433857241538,True,13.769607671371036,28.10816526929891,0.0,True,21.560440542768358,0.044699957273754455,False,16.72935475620705,27.503255851204642,0.0,False,92.8714935,60.234862366666654,0.17589285666666665,0.1296566866666667,0.184846265,138232.54237287492
2017-06-03 08:00:00,12.785161097816465,56.111058136288726,True,14.158757558877797,28.116888010633467,0.0,True,21.675440786906574,0.38606631194674906,False,17.057266234033264,27.600988621352325,0.0,False,91.9866291875,60.24426602812498,0.1854910709375,0.14141252968749998,0.19439741718749992,203123.16384180635
2017-06-03 09:00:00,13.792394099248247,60.03828392021797,True,14.639409544016612,28.24452792456678,0.0,True,21.826401207433623,0.15878756505352412,False,17.309332848146806,27.75350863509247,0.0,False,91.96040285000004,60.24899080833341,0.1880357136666667,0.1410701261666668,0.19353953016666664,214503.33333333582
2017-06-03 10:00:00,14.632822696101247,60.603520212706904,True,15.111516427733305,28.37092167238842,0.0,True,21.97451306765676,-0.05258161609213921,False,17.612508438723683,27.91501426327181,0.0,False,91.60601206666666,60.24577979166675,0.18758928516666667,0.14152666383333348,0.1945461179999999,220957.01754386723
2017-06-03 11:00:00,15.260406079494086,61.79234825098303,True,15.533618638220625,28.541389064198682,0.0,True,22.141504578069483,0.22439506067716417,False,17.93219332092879,28.064672334919734,0.0,False,90.37155722222221,60.25259937222221,0.18809523777777779,0.1412223055555555,0.19552220388888883,216971.31578946114
2017-06-03 12:00:00,15.396863147443963,61.184109079224434,True,15.96155812539891,28.71645695764752,0.0,True,22.268600842002947,0.3358124182753641,True,18.196055287645702,28.2171130076427,0.0,False,92.60330469696969,60.251542939393914,0.18928571333333333,0.14260575363636366,0.19682550030303023,228490.0
2017-06-03 13:00:00,15.397415434099743,61.05569708176261,True,16.39503501863368,28.85228542883707,0.0,True,19.758529756235657,27.740774652493528,True,18.477681822322396,28.359706282745304,0.0,False,91.65128055,60.251467876666744,0.1827678563333334,23.11148648083333,0.1959187388333332,312720.48022600263
2017-06-03 14:00:00,12.619425535522169,54.63606003458998,True,16.723136512806473,28.901098792395437,0.0,True,12.14660635368688,38.83318120070299,True,18.756815550647897,28.400472535412554,0.0,False,92.84301004999999,60.24733943000006,0.16883928433333323,60.05487580833337,0.19399706933333322,242686.186440669
2017-06-03 15:00:00,12.192891296836384,51.05155238663316,True,16.85913098500654,28.863322757120738,0.0,True,11.685002561494688,12.718369640782358,True,18.82784580735188,28.513337044174204,0.0,False,94.05584799999997,60.24908255000007,0.17669642799999993,34.10591672050002,0.19436310199999998,189600.00000000745
2017-06-03 16:00:00,12.638473465064424,54.58120369745409,True,17.10889196434823,28.78161182166072,0.0,True,12.235259891015007,0.025263663388494433,True,18.86380545693193,28.467586127060372,0.0,False,95.54309414999999,60.24137612000007,0.18473214199999996,0.1407962035000002,0.19308198933333326,199364.99999999255
2017-06-03 17:00:00,12.910664907607075,55.50023784442748,True,17.4266440326461,28.696346586993638,0.0,True,12.90033993012288,3.7791020214689035,True,18.935369160181963,28.399760553379185,0.0,False,95.96551458333333,60.24486235833341,0.1849999998333334,12.125913073833333,0.1962847711666666,187838.33333333582
2017-06-03 18:00:00,12.02359513952393,49.57753787768154,True,17.50142428015196,28.608043034615903,0.0,True,13.692525224957873,0.04165249435001507,False,18.76160743880577,28.378265603416903,0.0,False,95.9810279333333,60.24256877500008,0.18696428566666656,0.14280496916666682,0.19381405349999994,159478.33333332837
2017-06-03 19:00:00,11.830800361577447,46.04529777989449,True,17.91381342962759,28.474939206703272,0.0,True,14.237975951391025,0.026689707669694075,False,18.9894868539541,28.284938317919522,0.0,False,94.66671748333331,60.24440363833342,0.18883928483333337,0.14317019916666684,0.19381405399999999,147968.33333333582
2017-06-03 20:00:00,11.680017897048089,44.32121834585967,True,18.21298554953513,28.271132600541627,0.0,True,14.65596508865469,0.04185513385737844,False,19.195099205012475,28.158722315372035,0.0,False,93.50588750000001,60.241284371666744,0.1877678564999999,0.13997443566666684,0.19363103733333326,143036.35593220592
